Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1055.0,60.0,RL,90.0,11367.0,Pave,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8.0,5.0,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,932.0,Unf,0.0,133.0,1065.0,GasA,Ex,Y,SBrkr,1091.0,898.0,0.0,1989.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2002.0,Fin,2.0,586.0,TA,TA,Y,199.0,60.0,0.0,0.0,0.0,0.0,None,None,None,0.0,11.0,2006.0,WD,Normal
1056.0,20.0,RL,104.0,11361.0,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1976.0,1976.0,Gable,CompShg,Plywood,Plywood,BrkFace,160.0,TA,TA,CBlock,Gd,TA,No,ALQ,644.0,Unf,0.0,549.0,1193.0,GasA,TA,Y,SBrkr,1523.0,0.0,0.0,1523.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1976.0,Fin,2.0,478.0,TA,TA,Y,0.0,0.0,0.0,0.0,189.0,0.0,None,MnPrv,None,0.0,5.0,2008.0,COD,Abnorml
1057.0,120.0,RL,43.0,7052.0,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659.0,Unf,0.0,705.0,1364.0,GasA,Ex,Y,SBrkr,1364.0,0.0,0.0,1364.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2005.0,RFn,2.0,484.0,TA,TA,Y,192.0,36.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2006.0,WD,Normal
1058.0,60.0,RL,91.0,29959.0,Pave,None,IR2,Lvl,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,6.0,1994.0,1994.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,595.0,Unf,0.0,378.0,973.0,GasA,Ex,Y,SBrkr,979.0,871.0,0.0,1850.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,BuiltIn,1994.0,Fin,2.0,467.0,TA,TA,Y,168.0,98.0,0.0,0.0,0.0,0.0,None,None,None,0.0,1.0,2009.0,WD,Normal
1059.0,60.0,RL,96.0,11308.0,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,Ex,TA,PConc,Ex,TA,Av,GLQ,936.0,Unf,0.0,168.0,1104.0,GasA,Ex,Y,SBrkr,1130.0,1054.0,0.0,2184.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,10.0,Typ,1.0,Gd,Attchd,2008.0,Fin,3.0,836.0,TA,TA,Y,0.0,102.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2009.0,WD,Normal
1060.0,50.0,RL,74.0,11275.0,Pave,None,IR1,HLS,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1932.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,297.0,LwQ,557.0,0.0,854.0,GasA,TA,Y,SBrkr,1096.0,895.0,0.0,1991.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1977.0,Unf,2.0,432.0,TA,Fa,Y,0.0,0.0,19.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2007.0,WD,Normal
1061.0,120.0,RL,41.0,4920.0,Pave,None,Reg,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,5.0,2001.0,2001.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,616.0,Unf,0.0,722.0,1338.0,GasA,Ex,Y,SBrkr,1338.0,0.0,0.0,1338.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,None,Attchd,2001.0,Fin,2.0,582.0,TA,TA,Y,0.0,0.0,170.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2010.0,WD,Normal
1062.0,30.0,C (all),120.0,18000.0,Grvl,None,Reg,Low,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3.0,4.0,1935.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,894.0,894.0,GasA,TA,Y,SBrkr,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,None,Detchd,1994.0,RFn,3.0,1248.0,TA,TA,Y,0.0,20.0,0.0,0.0,0.0,0.0,None,None,Shed,560.0,8.0,2008.0,ConLD,Normal
1063.0,190.0,RM,85.0,13600.0,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5.0,5.0,1900.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,662.0,662.0,GasA,TA,N,SBrkr,1422.0,915.0,0.0,2337.0,0.0,0.0,2.0,0.0,5.0,2.0,TA,10.0,Min2,0.0,None,Detchd,1945.0,Unf,2.0,560.0,TA,TA,Y,0.0,57.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2007.0,WD,Normal
1064.0,30.0,RM,50.0,6000.0,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6.0,6.0,1925.0,1980.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397.0,Unf,0.0,706.0,1103.0,GasA,Gd,Y,SBrkr,1103.0,0.0,0.0,1103.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Gd,Detchd,1976.0,Unf,2.0,440.0,TA,TA,Y,166.0,120.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,7.0,2006.0,WD,Normal
1065.0,20.0,RL,73.0,11000.0,Pave,None,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1966.0,1966.0,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,740.0,Rec,230.0,184.0,1154.0,GasA,Ex,Y,SBrkr,1154.0,0.0,0.0,1154.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Po,Attchd,1966.0,RFn,2.0,480.0,TA,TA,Y,0.0,58.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,11.0,2009.0,WD,Normal
1066.0,60.0,RL,80.0,14000.0,Pave,None,Reg,Lvl,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7.0,5.0,1996.0,1997.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1201.0,Unf,0.0,105.0,1306.0,GasA,Ex,Y,SBrkr,1306.0,954.0,0.0,2260.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,None,Attchd,1996.0,RFn,2.0,533.0,TA,TA,Y,296.0,44.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2010.0,WD,Normal
1067.0,60.0,RL,59.0,7837.0,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,7.0,1993.0,1994.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,799.0,799.0,GasA,Gd,Y,SBrkr,799.0,772.0,0.0,1571.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1993.0,RFn,2.0,380.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2009.0,WD,Normal
1068.0,60.0,RL,80.0,9760.0,Pave,None,Reg,Lvl,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6.0,6.0,1964.0,1964.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,TA,TA,CBlock,TA,TA,Gd,GLQ,674.0,LwQ,106.0,0.0,780.0,GasA,TA,Y,SBrkr,798.0,813.0,0.0,1611.0,1.0,0.0,1.0,1.0,4.0,1.0,TA,7.0,Typ,0.0,None,Attchd,1964.0,RFn,2.0,442.0,TA,TA,Y,328.0,128.0,0.0,0.0,189.0,0.0,None,None,None,0.0,6.0,2008.0,WD,Normal
1069.0,160.0,RM,42.0,3964.0,Pave,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6.0,4.0,1973.0,1973.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,837.0,Unf,0.0,105.0,942.0,GasA,Gd,Y,SBrkr,1291.0,1230.0,0.0,2521.0,1.0,0.0,2.0,1.0,5.0,1.0,TA,10.0,Maj1,1.0,Gd,Attchd,1973.0,Fin,2.0,576.0,TA,TA,Y,728.0,20.0,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,6.0,2006.0,WD,Normal
1070.0,45.0,RL,60.0,9600.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5.0,7.0,1949.0,2003.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,220.0,Unf,0.0,625.0,845.0,GasA,TA,Y,SBrkr,893.0,0.0,0.0,893.0,0.0,1.0,1.0,0.0,2.0,1.0,Gd,4.0,Typ,0.0,None,Detchd,1985.0,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2007.0,WD,Normal
1071.0,20.0,RL,72.0,10152.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1956.0,1956.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,BLQ,586.0,Unf,0.0,462.0,1048.0,GasA,TA,Y,SBrkr,1048.0,0.0,0.0,1048.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,None,Attchd,1956.0,Unf,1.0,286.0,TA,TA,Y,0.0,20.0,0.0,0.0,192.0,0.0,None,None,None,0.0,6.0,2007.0,WD,Normal
1072.0,60.0,RL,78.0,11700.0,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6.0,6.0,1968.0,1968.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,298.0,Unf,0.0,429.0,727.0,GasA,Ex,Y,SBrkr,829.0,727.0,0.0,1556.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,8.0,Typ,0.0,None,Attchd,1968.0,Unf,2.0,441.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2009.0,WD,Normal
1073.0,50.0,RL,50.0,7585.0,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5.0,3.0,1948.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0.0,Unf,0.0,810.0,810.0,GasA,Fa,Y,FuseA,1002.0,454.0,0.0,1456.0,1.0,1.0,1.0,0.0,4.0,1.0,TA,7.0,Typ,1.0,TA,Detchd,1954.0,Unf,1.0,280.0,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8.0,2006.0,WD,Normal
1074.0,60.0,RL,75.0,7950.0,Pave,None,IR1,Bnk,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6.0,6.0,1977.0,1977.0,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535.0,Unf,0.0,155.0,690.0,GasA,TA,Y,SBrkr,698.0,728.0,0.0,1426.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,None,Attchd,1977.0,Fin,2.0,440.0,TA,TA,Y,252.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,7.0,2009.0,WD,Normal
1075.0,20.0,RL,74.0,8556.0,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1240.0,1240.0,GasA,Ex,Y,SBrkr,1240.0,0.0,0.0,1240.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,None,Attchd,2006.0,RFn,3.0,826.0,TA,TA,Y,140.0,93.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2007.0,WD,Normal
1076.0,70.0,RL,75.0,13125.0,Pave,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7.0,6.0,1940.0,1984.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,410.0,Unf,0.0,390.0,800.0,GasA,TA,Y,SBrkr,960.0,780.0,0.0,1740.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2007.0,CWD,Normal
1077.0,50.0,RL,60.0,10800.0,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,8.0,1936.0,1989.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,626.0,Unf,0.0,170.0,796.0,GasA,Gd,Y,SBrkr,1096.0,370.0,0.0,1466.0,0.0,1.0,2.0,0.0,3.0,1.0,Gd,7.0,Min1,1.0,TA,Attchd,1950.0,Unf,2.0,566.0,TA,TA,Y,436.0,21.0,0.0,0.0,0.0,0.0,None,None,Shed,500.0,4.0,2006.0,WD,Normal
1078.0,20.0,RL,73.0,15870.0,Pave,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1969.0,1969.0,Gable,CompShg,VinylSd,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,75.0,Rec,791.0,230.0,1096.0,GasA,Ex,Y,SBrkr,1096.0,0.0,0.0,1096.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,None,Attchd,1969.0,Fin,1.0,299.0,TA,TA,Y,240.0,32.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2006.0,WD,Abnorml
1079.0,120.0,RM,37.0,4435.0,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,3.0,Typ,1.0,Gd,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,140.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2006.0,WD,Normal
1080.0,20.0,RL,65.0,8775.0,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,5.0,1994.0,1994.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,495.0,Unf,0.0,495.0,990.0,GasA,Gd,Y,SBrkr,990.0,0.0,0.0,990.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,None,Attchd,1996.0,Unf,1.0,299.0,TA,TA,Y,0.0,64.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2007.0,WD,Normal
1081.0,20.0,RL,80.0,11040.0,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,7.0,1971.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,Gd,CBlock,TA,TA,No,ALQ,656.0,Unf,0.0,602.0,1258.0,GasA,Ex,Y,SBrkr,1258.0,0.0,0.0,1258.0,0.0,1.0,2.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,None,Attchd,1971.0,RFn,2.0,528.0,TA,TA,Y,55.0,0.0,0.0,216.0,0.0,0.0,None,None,None,0.0,10.0,2008.0,COD,Abnorml
1082.0,20.0,RL,75.0,7500.0,Pave,None,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,5.0,1963.0,1963.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,824.0,Unf,0.0,216.0,1040.0,GasA,Fa,Y,SBrkr,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,None,Attchd,1963.0,Fin,1.0,308.0,TA,TA,Y,0.0,0.0,220.0,0.0,0.0,0.0,None,MnPrv,None,0.0,6.0,2010.0,WD,Normal
1083.0,20.0,RL,70.0,8749.0,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1459.0,1459.0,GasA,Ex,Y,SBrkr,1459.0,0.0,0.0,1459.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2002.0,RFn,2.0,527.0,TA,TA,Y,192.0,39.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2007.0,WD,Normal
1084.0,20.0,RL,80.0,8800.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1964.0,1964.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,BLQ,553.0,Unf,0.0,698.0,1251.0,GasA,TA,Y,SBrkr,1251.0,0.0,0.0,1251.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1964.0,RFn,1.0,461.0,TA,TA,Y,0.0,116.0,0.0,0.0,0.0,0.0,None,MnPrv,Shed,700.0,3.0,2006.0,WD,Normal
1085.0,60.0,RL,65.0,13031.0,Pave,None,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1995.0,1996.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,592.0,Unf,0.0,99.0,691.0,GasA,Gd,Y,SBrkr,691.0,807.0,0.0,1498.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1995.0,Fin,2.0,409.0,TA,TA,Y,315.0,44.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2006.0,WD,Normal
1086.0,85.0,RL,73.0,9069.0,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6.0,6.0,1992.0,1992.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,747.0,Unf,0.0,189.0,936.0,GasA,Ex,Y,SBrkr,996.0,0.0,0.0,996.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,None,Attchd,1992.0,Unf,2.0,564.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2010.0,WD,Normal
1087.0,160.0,RM,21.0,1974.0,Pave,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4.0,5.0,1973.0,1973.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,334.0,Unf,0.0,212.0,546.0,GasA,TA,Y,SBrkr,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,None,Attchd,1973.0,RFn,1.0,286.0,TA,TA,Y,120.0,96.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2010.0,WD,Normal
1088.0,60.0,FV,85.0,10574.0,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1082.0,1082.0,GasA,Ex,Y,SBrkr,1082.0,871.0,0.0,1953.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,2005.0,RFn,3.0,1043.0,TA,TA,Y,160.0,50.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2009.0,WD,Normal
1089.0,160.0,RM,24.0,2522.0,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970.0,739.0,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Maj1,0.0,None,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2006.0,WD,Normal
1090.0,120.0,FV,37.0,3316.0,Pave,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8.0,5.0,2005.0,2005.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1039.0,Unf,0.0,208.0,1247.0,GasA,Ex,Y,SBrkr,1247.0,0.0,0.0,1247.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,4.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,550.0,TA,TA,Y,0.0,84.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2006.0,WD,Normal
1091.0,90.0,RL,60.0,8544.0,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3.0,4.0,1950.0,1950.0,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,Wall,Fa,N,FuseA,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,6.0,Typ,0.0,None,Detchd,1987.0,Unf,2.0,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2009.0,WD,Normal
1092.0,160.0,FV,24.0,2160.0,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7.0,5.0,1999.0,2000.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,510.0,Unf,0.0,90.0,600.0,GasA,Ex,Y,SBrkr,624.0,628.0,0.0,1252.0,1.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,0.0,None,Detchd,1999.0,Unf,2.0,462.0,TA,TA,Y,0.0,48.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2008.0,WD,Normal
1093.0,50.0,RL,60.0,8400.0,Pave,None,Reg,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6.0,5.0,1925.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,423.0,Unf,0.0,758.0,1181.0,GasA,Fa,Y,SBrkr,1390.0,304.0,0.0,1694.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1925.0,Unf,2.0,576.0,TA,TA,Y,342.0,0.0,128.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2008.0,WD,Normal
1094.0,20.0,RL,71.0,9230.0,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5.0,8.0,1965.0,1998.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,TA,TA,CBlock,TA,TA,Mn,GLQ,661.0,Unf,0.0,203.0,864.0,GasA,Gd,Y,SBrkr,1200.0,0.0,0.0,1200.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,6.0,Typ,0.0,None,Detchd,1977.0,Unf,2.0,884.0,TA,TA,Y,0.0,64.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,10.0,2006.0,WD,Normal
1095.0,20.0,RL,74.0,5868.0,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1956.0,2000.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,248.0,Rec,240.0,448.0,936.0,GasA,Ex,Y,SBrkr,936.0,0.0,0.0,936.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,None,Attchd,1956.0,Fin,1.0,308.0,TA,TA,Y,0.0,0.0,80.0,0.0,160.0,0.0,None,None,None,0.0,5.0,2010.0,WD,Normal
1096.0,20.0,RL,78.0,9317.0,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1290.0,1314.0,GasA,Gd,Y,SBrkr,1314.0,0.0,0.0,1314.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2006.0,RFn,2.0,440.0,TA,TA,Y,0.0,22.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2007.0,WD,Normal
